<<<<<<< HEAD
J012650.26+454038.8 21.709417   45.677444 1 1 1 1 1 1 1 1 1 4.09029E+03	7.91133E+01	3.43854E+03	3.48371E+01	1.45911E+03	2.68778E+01	8.96809E+02	2.14758E+01	5.82278E+02	1.12623E+01	2.75541E+02	6.37327E+00	1.51702E+02	3.07389E+00	3.62997E+01	5.68365E-01	1.88088E+01	1.28195E+00
J013525.89+560237.3 23.857875   56.043694 1 1 1 1 1 1 1 1 1 5.95600E+03	9.87422E+01	5.61790E+03	5.17428E+01	3.06259E+03	5.07734E+01	1.89802E+03	6.29330E+01	1.23121E+03	2.60816E+01	5.83247E+02	1.94983E+01	3.19000E+02	6.46381E+00	6.24458E+01	8.62720E-01	3.01969E+01	1.33499E+00
J013756.15+211539.9 24.483958   21.261083 1 1 1 1 1 1 1 1 1 2.41743E+03	4.89838E+01	2.37451E+03	2.62441E+01	1.18274E+03	1.96081E+01	7.45247E+02	1.99055E+01	5.02957E+02	1.06545E+01	2.38300E+02	5.28762E+00	1.29357E+02	2.38285E+00	2.78422E+01	4.61584E-01	4.14918E+01	1.45218E+00
J013833.77+780834.3 24.640708   78.142861 1 1 1 1 1 1 1 1 1 3.39277E+02	1.37494E+01	4.41341E+02	1.05687E+01	4.33000E+02	1.19642E+01	2.82553E+02	8.32771E+00	1.95133E+02	3.77420E+00	1.64406E+02	3.48273E+00	1.14127E+02	2.20742E+00	3.50189E+01	5.48312E-01	1.38408E+01	8.03116E-01
J014113.00+163051.7 25.304167   16.514361 1 1 1 1 1 1 1 1 1 1.18619E+03	3.16831E+01	1.42684E+03	1.97125E+01	1.10889E+03	2.14478E+01	7.90497E+02	1.52896E+01	5.25691E+02	1.01678E+01	2.55414E+02	5.66929E+00	1.38481E+02	2.55091E+00	3.00264E+01	4.70140E-01	2.57966E+01	1.30677E+00
J014928.21+244048.7 27.367542   24.680194 1 1 1 1 1 1 1 1 1 1.70512E+03	3.92618E+01	1.70755E+03	2.20180E+01	9.93776E+02	1.73907E+01	6.58112E+02	1.63659E+01	4.51992E+02	7.49340E+00	2.13086E+02	4.72551E+00	1.17217E+02	2.05125E+00	2.40937E+01	4.43822E-01	1.06356E+01	1.02855E+00
J015317.94-461421.9 28.324750  -46.239417 1 1 1 1 1 1 1 1 1 7.74381E+00	3.56615E-01	3.20313E+01	1.62260E+00	7.17279E+02	1.78372E+01	1.04882E+03	2.99459E+01	9.16074E+02	2.02496E+01	4.71132E+02	1.48596E+01	2.58816E+02	4.76756E+00	6.83444E+01	1.07011E+00	2.49093E+01	1.37654E+00
J020221.16+192323.6 30.588167   19.389889 1 1 1 1 1 1 1 1 1 1.56083E+03	3.73769E+01	1.57027E+03	2.02478E+01	9.25738E+02	2.04633E+01	6.16453E+02	1.30588E+01	4.16803E+02	6.91001E+00	1.92982E+02	4.08809E+00	1.03990E+02	1.91556E+00	2.10428E+01	3.68241E-01	1.24154E+01	1.09776E+00
J020359.52+141132.3 30.998000   14.192306 0 0 1 1 1 1 1 1 1 4.00087E+06	0.00000E+00	3.59728E+06	0.00000E+00	9.95608E+02	2.10907E+01	1.45445E+03	3.48296E+01	1.19876E+03	1.98737E+01	5.98057E+02	2.05513E+01	3.15203E+02	5.51594E+00	9.37352E+01	1.20867E+00	3.93697E+01	1.52295E+00
J021327.01+421923.3 33.362542   42.323139 1 1 1 1 1 1 1 1 1 6.80698E+02	2.00623E+01	8.13531E+02	1.34872E+01	5.27337E+02	8.74252E+00	3.60662E+02	7.97236E+00	2.35684E+02	3.69024E+00	1.14477E+02	2.53048E+00	6.22573E+01	1.20416E+00	1.36491E+01	3.39424E-01	1.33525E+01	1.32819E+00
J022317.32+381509.7 35.822167   38.252694 1 1 1 1 1 1 1 1 1 5.67746E+03	3.66040E+01	5.01158E+03	4.15425E+01	2.44168E+03	4.04796E+01	1.48423E+03	3.69096E+01	1.00723E+03	1.48432E+01	4.68083E+02	1.38946E+01	2.73017E+02	5.28062E+00	5.93066E+01	8.73974E-01	2.51398E+01	1.29666E+00
J022515.75+370707.9 36.315625   37.118861 1 1 1 1 1 1 1 1 1 4.70928E+03	8.67481E+01	4.18383E+03	4.23880E+01	1.84539E+03	3.05940E+01	1.12383E+03	1.75964E+01	7.44613E+02	1.09730E+01	3.38089E+02	8.45416E+00	1.82218E+02	3.35657E+00	3.84683E+01	7.08612E-01	2.50704E+01	1.38544E+00
J023047.36+360701.7 37.697333   36.117139 1 1 1 1 1 1 1 1 1 2.58794E+03	5.24388E+01	2.70878E+03	2.74437E+01	1.58814E+03	3.80310E+01	1.03633E+03	2.57715E+01	6.67314E+02	1.41362E+01	3.23390E+02	8.08483E+00	1.75788E+02	3.07624E+00	3.35045E+01	5.24599E-01	2.81036E+01	1.47541E+00
J023115.97-094845.9 37.816542   -9.812750 0 0 1 1 1 1 1 1 1 4.00087E+06	0.00000E+00	3.59728E+06	0.00000E+00	1.41022E+00	7.40353E-02	1.73101E+00	1.17980E-01	1.32535E+00	9.64347E-02	1.15005E+00	2.64809E-02	6.97253E-01	2.05502E-02	2.80481E+00	1.29166E-01	1.59647E+01	8.52836E-01
J023720.84+395345.8 39.336833   39.896056 1 1 1 1 1 1 1 1 1 1.09283E+04	1.81177E+02	8.85471E+03	8.15549E+01	3.39538E+03	7.19270E+01	1.98381E+03	3.28888E+01	1.25872E+03	1.85492E+01	5.68278E+02	1.95231E+01	3.09450E+02	5.70028E+00	7.28288E+01	1.07324E+00	4.16066E+01	1.60949E+00
J024430.00+280053.8 41.125000   28.014944 1 1 1 1 1 1 1 1 1 2.31502E+03	5.33053E+01	2.43654E+03	2.91738E+01	1.48077E+03	2.59130E+01	9.51262E+02	2.01513E+01	6.48531E+02	1.73222E+01	3.03659E+02	7.02703E+00	1.61804E+02	2.83152E+00	3.21146E+01	5.61995E-01	1.46947E+01	1.20456E+00
J024755.37+553648.4 41.980708   55.613444 1 1 1 1 1 1 1 1 1 6.14546E+03	1.13204E+02	6.14857E+03	5.66304E+01	3.57510E+03	6.58558E+01	2.26308E+03	6.04468E+01	1.49806E+03	3.31144E+01	7.16187E+02	2.66297E+01	3.91739E+02	6.95877E+00	7.20946E+01	9.96024E-01	3.11862E+01	1.43618E+00
J025149.66-244328.9 42.956917  -24.724694 1 1 1 1 1 1 1 1 1 1.49608E+02	3.44485E+00	3.33560E+02	1.87404E+01	8.37314E+02	2.23646E+01	8.37722E+02	3.08628E+01	6.08598E+02	1.45740E+01	3.09907E+02	8.03300E+00	1.54380E+02	2.84378E+00	3.79405E+01	5.59112E-01	2.31399E+01	1.00170E+00
J025614.05+040254.2 44.058542    4.048389 1 1 1 1 1 1 1 1 1 3.21037E+03	7.39214E+01	2.97560E+03	3.83688E+01	1.37053E+03	4.03937E+01	8.55657E+02	2.99474E+01	5.57097E+02	1.18014E+01	2.68992E+02	6.22106E+00	1.45141E+02	2.94096E+00	2.96963E+01	5.47027E-01	1.64759E+01	1.27743E+00
J025926.83+593531.6 44.861792   59.592111 1 1 1 1 1 1 1 1 1 2.74255E+03	2.52598E+01	3.04771E+03	2.80705E+01	2.25990E+03	4.37103E+01	1.56856E+03	3.32279E+01	1.06055E+03	2.34432E+01	5.07904E+02	1.74393E+01	2.75290E+02	5.07103E+00	5.31989E+01	7.83968E-01	2.16552E+01	1.21666E+00
J030651.95+303136.8 46.716458   30.526889 1 1 1 1 1 1 1 1 1 4.59785E+03	9.31650E+01	5.38982E+03	5.46063E+01	4.11612E+03	7.58218E+01	2.88868E+03	5.58721E+01	2.02083E+03	5.02539E+01	8.82069E+02	2.95480E+01	5.43630E+02	9.86918E+00	1.77298E+02	2.61275E+00	1.65486E+02	4.42014E+00
J030854.20-185809.1 47.225833  -18.969194 1 1 1 1 1 1 1 1 1 5.12100E+03	8.96156E+01	4.80368E+03	4.42435E+01	3.22766E+03	6.83741E+01	2.48599E+03	7.55596E+01	1.85323E+03	3.07241E+01	9.36203E+02	4.09560E+01	5.27229E+02	9.19710E+00	1.17139E+02	1.61834E+00	4.18757E+01	1.31134E+00
J031738.10+731810.2 49.408750   73.302833 1 1 1 1 1 1 1 1 1 1.69260E+02	8.73008E+00	2.85742E+02	8.68488E+00	5.02676E+02	9.25964E+00	3.75924E+02	1.00409E+01	2.81793E+02	5.45036E+00	1.40837E+02	2.98346E+00	7.59609E+01	1.46921E+00	1.80096E+01	3.64923E-01	1.70279E+01	1.31740E+00
J032429.84+341709.9 51.124333   34.286083 1 1 1 1 1 1 1 1 1 1.07586E+03	2.67543E+01	1.22454E+03	1.69177E+01	1.07174E+03	2.66519E+01	7.43190E+02	1.64281E+01	5.05744E+02	9.78195E+00	2.43422E+02	5.17676E+00	1.30194E+02	2.39826E+00	3.01928E+01	5.56171E-01	2.22619E+01	1.45578E+00
J032448.99+283908.6 51.204125   28.652389 1 1 1 1 1 1 1 1 1 5.03680E+03	9.27812E+01	5.10005E+03	4.69732E+01	2.93284E+03	4.86224E+01	1.86853E+03	3.61406E+01	1.26337E+03	3.14174E+01	5.66697E+02	1.89424E+01	3.17534E+02	5.26427E+00	5.89797E+01	9.23480E-01	2.74133E+01	1.43917E+00
J032504.59+105835.0 51.269125   10.976389 1 1 1 1 1 1 1 1 1 4.28701E+03	8.68666E+01	4.34885E+03	4.40598E+01	2.47793E+03	5.47741E+01	1.59625E+03	5.29271E+01	1.07629E+03	1.58608E+01	4.96717E+02	1.56707E+01	2.72264E+02	5.01529E+00	5.18923E+01	8.60302E-01	2.11233E+01	1.32296E+00
J032555.87-355515.1 51.482792  -35.920861 1 1 1 1 1 1 1 1 1 1.03885E+04	1.62659E+02	1.00456E+04	8.32707E+01	5.04996E+03	9.76750E+01	3.30750E+03	8.83433E+01	2.23013E+03	6.36748E+01	1.08559E+03	4.85369E+01	5.86628E+02	1.00029E+01	1.10332E+02	1.52430E+00	4.84353E+01	1.56137E+00
J032847.84+575556.1 52.199333   57.932250 1 1 1 1 1 1 1 1 1 2.76793E+00	2.54935E-01	5.70130E+00	5.25110E-02	1.80671E+01	3.49449E-01	1.94044E+01	3.39570E-01	2.16935E+01	4.39571E-01	2.25900E+01	4.78542E-01	2.76815E+01	5.09913E-01	2.37631E+02	3.06413E+00	8.09025E+02	1.34125E+01
J033337.91-072453.8 53.407958   -7.414944 1 1 1 1 1 1 1 1 1 2.60228E+03	5.51262E+01	3.41644E+03	3.77599E+01	2.72200E+03	6.01693E+01	1.96381E+03	6.51146E+01	1.34999E+03	2.61111E+01	6.58719E+02	2.44829E+01	3.54642E+02	6.53275E+00	7.37060E+01	1.08617E+00	3.84381E+01	1.69934E+00
J033421.19+564343.6 53.588292   56.728778 1 1 1 1 1 1 1 1 1 1.91494E+00	1.76372E-01	7.72635E+00	7.11623E-02	3.09092E+01	5.12432E-01	4.52376E+01	7.08312E-01	6.46741E+01	1.01264E+00	1.04500E+02	2.21371E+00	9.44910E+01	1.82762E+00	1.27029E+02	1.75497E+00	3.38815E+02	6.55326E+00
J033549.39+641324.7 53.955792   64.223528 1 1 1 1 1 1 1 1 1 1.45263E+03	1.33792E+01	1.54161E+03	1.41987E+01	1.07272E+03	2.37124E+01	6.84069E+02	2.07917E+01	4.66370E+02	1.11681E+01	2.17663E+02	4.82753E+00	1.17650E+02	2.16718E+00	2.25685E+01	4.15727E-01	1.40852E+01	9.85942E-01
J033709.08-294948.5 54.287833  -29.830139 1 1 1 1 1 1 1 1 1 4.55569E+03	7.55271E+01	4.40529E+03	4.05742E+01	2.10324E+03	4.06802E+01	1.35863E+03	3.37862E+01	9.01012E+02	1.49375E+01	4.30598E+02	1.27766E+01	2.33663E+02	4.30423E+00	4.45762E+01	6.56899E-01	1.84485E+01	9.51537E-01
J033900.56+294145.6 54.752333   29.696000 1 1 1 1 1 1 1 1 1 1.53516E+02	1.68259E+01	1.94793E+02	1.34559E+01	2.18016E+02	5.22080E+00	2.30940E+02	6.38112E+00	2.63227E+02	4.36394E+00	2.84347E+02	6.57798E+00	3.19588E+02	5.88703E+00	9.10129E+02	1.34122E+01	1.39947E+03	2.83570E+01
J033906.73+244209.8 54.778042   24.702722 1 1 1 1 1 1 1 1 1 5.62541E+03	5.18120E+01	5.24776E+03	4.83337E+01	2.57566E+03	5.69345E+01	1.58599E+03	5.55085E+01	1.02596E+03	1.88989E+01	5.00883E+02	1.62675E+01	2.68528E+02	5.19380E+00	5.05712E+01	7.91822E-01	2.68882E+01	1.48590E+00
J034400.28+243324.6 56.001167   24.556833 1 1 1 1 1 1 1 1 1 1.95054E+03	1.79651E+01	2.12801E+03	1.95997E+01	1.41022E+03	4.80580E+01	9.18544E+02	3.72245E+01	6.17633E+02	1.02395E+01	3.01140E+02	6.96844E+00	1.64055E+02	3.02201E+00	3.68386E+01	5.76803E-01	2.04532E+01	1.69543E+00
J034921.76+242251.0 57.340667   24.380833 1 1 1 1 1 1 1 1 1 9.48319E+03	1.65952E+02	8.34784E+03	7.68865E+01	3.64492E+03	5.70707E+01	2.28192E+03	5.67465E+01	1.45724E+03	2.28168E+01	6.90049E+02	2.56531E+01	3.73629E+02	6.71032E+00	8.02977E+01	1.18331E+00	5.65929E+01	1.92859E+00
J035007.87+095528.1 57.532792    9.924472 1 1 1 1 1 1 1 1 1 1.29585E+03	2.74510E+01	1.89834E+03	2.27297E+01	2.27451E+03	3.77083E+01	1.71672E+03	5.69217E+01	1.20985E+03	2.89721E+01	6.17818E+02	2.06599E+01	3.55951E+02	6.55686E+00	1.10231E+02	1.52289E+00	5.40458E+01	1.94134E+00
J035157.43+255955.4 57.989292   25.998722 1 1 1 1 1 1 1 1 1 2.97958E+03	2.74429E+01	3.04771E+03	2.80705E+01	1.90059E+03	3.32596E+01	1.19536E+03	1.76155E+01	8.13449E+02	1.27366E+01	3.84910E+02	1.10580E+01	2.09793E+02	4.25098E+00	3.97286E+01	6.58645E-01	1.64574E+01	1.27326E+00
J035958.81+312901.0 59.995042   31.483611 1 1 1 1 1 1 1 1 1 2.49893E+02	1.21985E+01	3.20313E+02	9.14559E+00	3.34879E+02	5.55183E+00	2.38946E+02	3.96139E+00	1.67931E+02	2.78406E+00	8.23222E+01	1.74389E+00	4.51430E+01	8.31565E-01	1.04304E+01	2.49777E-01	2.67893E+01	1.35706E+00
J040040.65+202447.8 60.169375   20.413278 1 1 1 1 1 1 1 1 1 2.00518E+03	1.84684E+01	2.16758E+03	1.99641E+01	1.48350E+03	3.68916E+01	9.92430E+02	2.19375E+01	6.77221E+02	1.80886E+01	3.34043E+02	7.73379E+00	1.78070E+02	3.60818E+00	3.64672E+01	6.04576E-01	5.96983E+01	2.14438E+00
J040238.47-004803.7 60.660292   -0.801028 1 1 1 1 1 1 1 1 1 6.54266E+03	6.02601E+01	6.08099E+03	5.60080E+02	2.94095E+03	5.41744E+01	1.75833E+03	3.23896E+01	1.20762E+03	2.55820E+01	5.73047E+02	1.86236E+01	3.14333E+02	6.36926E+00	5.72668E+01	8.43915E-01	2.79745E+01	1.57169E+00
J040649.32+702738.0 61.705500   70.460556 1 1 1 1 1 1 1 1 1 1.15493E+03	2.23383E+01	1.22793E+03	1.24406E+01	8.40404E+02	2.01251E+01	5.42375E+02	8.49228E+00	3.63689E+02	6.02946E+00	1.81768E+02	4.01794E+00	9.67810E+01	1.78277E+00	1.94761E+01	3.22887E-01	1.33156E+01	9.81133E-01
J041249.03+193219.2 63.204292   19.538667 1 1 1 1 1 1 1 1 1 2.03121E+03	4.67703E+01	2.77188E+03	3.57419E+01	3.05132E+03	5.90178E+01	2.29456E+03	5.07209E+01	1.52451E+03	2.80825E+01	7.94791E+02	2.80891E+01	4.35993E+02	7.93470E+00	8.54876E+01	1.25979E+00	4.55368E+01	2.13899E+00
J041517.47+505124.0 63.822792   50.856667 1 1 1 1 1 1 1 1 1 9.12335E+02	2.52088E+01	9.93515E+02	1.55560E+01	6.57186E+02	1.39217E+01	4.46170E+02	9.45156E+00	3.18222E+02	5.56878E+00	1.48702E+02	3.15007E+00	8.95757E+01	1.56754E+00	2.92889E+01	4.85569E-01	1.95687E+01	1.18955E+00
J043026.69-431245.6 67.611208  -43.212667 1 1 1 1 1 1 1 1 1 4.56830E+03	7.99436E+01	4.14929E+03	3.82164E+01	1.86590E+03	2.92155E+01	1.16923E+03	4.95374E+01	7.95665E+02	1.68552E+01	3.70561E+02	9.95703E+00	2.01646E+02	3.71446E+00	4.06165E+01	5.98547E-01	2.38980E+01	1.07853E+00
J043217.75-133511.5 68.073958  -13.586528 1 1 1 1 1 1 1 1 1 6.59105E+02	2.00329E+01	7.04651E+02	1.23311E+01	3.97089E+02	8.41186E+00	2.67609E+02	5.91544E+00	1.78456E+02	3.78037E+00	8.68394E+01	1.83959E+00	4.69235E+01	9.07581E-01	1.20977E+01	2.78560E-01	1.94072E+01	1.19760E+00
J043521.12-081730.0 68.838000   -8.291667 1 1 1 1 1 1 1 1 1 2.86388E+03	5.27546E+01	2.74647E+03	2.78255E+01	1.30403E+03	3.12275E+01	8.46252E+02	1.87063E+01	5.28117E+02	1.94566E+01	2.63330E+02	5.84588E+00	1.41446E+02	2.47525E+00	2.66381E+01	5.39761E-01	1.34885E+01	1.14295E+00
J043630.82+184215.2 69.128417   18.704222 1 1 1 1 1 1 1 1 1 2.24985E+02	1.45053E+01	3.55447E+02	1.37499E+01	4.97609E+02	8.70798E+00	4.60787E+02	8.48801E+00	4.26119E+02	1.05967E+01	4.26624E+02	1.22626E+01	4.13410E+02	6.89048E+00	9.93351E+02	1.28087E+01	2.23853E+03	3.91734E+01
J043852.53-081329.6 69.718875   -8.224889 1 1 1 1 1 1 1 1 1 5.01827E+03	9.24400E+01	4.49132E+03	4.55033E+01	1.98650E+03	4.20816E+01	1.23225E+03	4.31280E+01	8.04508E+02	2.81572E+01	3.82776E+02	1.06416E+01	2.05584E+02	3.78701E+00	4.21020E+01	6.59216E-01	1.93714E+01	1.14187E+00
J044717.93+054717.4 71.824708    5.788167 1 1 1 1 1 1 1 1 1 7.73668E+03	1.42515E+02	7.05301E+03	7.14566E+01	3.48408E+03	6.09702E+01	2.14734E+03	6.52664E+01	1.43328E+03	2.77221E+01	6.86211E+02	2.55098E+01	3.63996E+02	6.90603E+00	6.85335E+01	1.00995E+00	3.09003E+01	1.39455E+00
J045013.22+034100.3 72.555083    3.683417 1 1 1 1 1 1 1 1 1 3.21628E+03	6.51708E+01	3.50893E+03	3.55502E+01	2.42822E+03	4.02565E+01	1.60214E+03	3.83662E+01	1.12702E+03	2.49125E+01	5.35000E+02	1.63880E+01	2.93353E+02	5.13357E+00	5.66373E+01	8.34639E-01	2.60353E+01	1.39080E+00
J045245.95-062129.5 73.191458   -6.358194 1 1 1 1 1 1 1 1 1 1.65103E+03	3.64957E+01	1.73290E+03	2.07488E+01	9.97444E+02	2.38857E+01	6.53281E+02	3.06864E+01	4.43333E+02	1.26581E+01	2.10347E+02	4.66447E+00	1.13917E+02	2.20336E+00	2.27773E+01	3.77617E-01	1.77485E+01	1.20968E+00
J045519.57+163712.9 73.831542   16.620250 1 1 1 1 1 1 1 1 1 5.01365E+03	8.77372E+01	4.87500E+03	4.49004E+01	2.55675E+03	6.12262E+01	1.63042E+03	3.60402E+01	1.07036E+03	1.77451E+01	5.15980E+02	1.72392E+01	2.81962E+02	5.45362E+00	5.47902E+01	8.07418E-01	2.62520E+01	1.54745E+00
J050206.31-085046.6 75.526292   -8.846278 0 0 1 1 1 1 1 1 1 4.00087E+06	0.00000E+00	3.59728E+06	0.00000E+00	7.17279E+01	1.58553E+00	9.21934E+01	1.95301E+00	9.11865E+01	1.59573E+00	8.85354E+01	1.87551E+00	8.91642E+01	1.80671E+00	1.13423E+02	1.77594E+00	1.70436E+02	4.70933E+00
J050610.47+062929.2 76.543625    6.491444 1 1 1 1 1 1 1 1 1 3.08571E+02	1.50628E+01	4.23423E+02	1.28696E+01	4.10477E+02	1.02077E+01	3.00262E+02	8.57309E+00	2.12976E+02	3.72700E+00	1.09627E+02	2.32231E+00	6.41786E+01	1.24132E+00	2.59838E+01	4.54708E-01	2.92390E+01	1.34650E+00
J050730.59-061059.9 76.877458   -6.183306 0 1 1 1 1 1 1 1 1 4.00087E+06	0.00000E+00	7.51578E+00	6.92229E-01	1.42721E+02	3.54918E+00	2.47913E+02	6.85010E+00	3.33834E+02	6.45692E+00	3.33425E+02	8.33696E+00	3.10020E+02	6.28187E+00	2.33724E+02	3.22901E+00	3.74940E+02	8.63332E+00
J051143.75+122012.5 77.932292   12.336806 1 1 1 1 1 1 1 1 1 2.97135E+02	1.34099E+01	5.10945E+02	1.36473E+01	8.59188E+02	1.66182E+01	6.80299E+02	1.94239E+01	4.80762E+02	1.46124E+01	2.40292E+02	5.33202E+00	1.33349E+02	2.33356E+00	3.14994E+01	5.51229E-01	2.05666E+01	1.49646E+00
J051328.63-043910.6 78.369292   -4.652944 1 1 1 1 1 1 1 1 1 2.89837E+03	2.66950E+01	3.07591E+03	2.83302E+01	1.88664E+03	3.12778E+01	1.26445E+03	3.84317E+01	8.46312E+02	1.79281E+01	4.06545E+02	1.13058E+01	2.18872E+02	4.43495E+00	4.11058E+01	6.43617E-01	1.75696E+01	1.13275E+00
J051604.02+061852.6 79.016750    6.314611 0 0 1 1 1 1 1 1 1 4.00087E+06	0.00000E+00	3.59728E+06	0.00000E+00	4.87628E+01	9.88068E-01	6.68498E+01	1.66241E+00	6.80347E+01	1.12792E+00	1.04116E+02	2.20557E+00	1.03321E+02	1.80809E+00	8.23195E+01	1.21311E+00	1.29647E+02	3.34346E+00
J051740.83+090514.5 79.420125    9.087361 0 0 1 1 1 1 1 1 1 4.00087E+06	0.00000E+00	3.59728E+06	0.00000E+00	5.95509E+01	1.26151E+00	7.80369E+01	2.01249E+00	7.05229E+01	1.42899E+00	4.34827E+01	8.81080E-01	2.92543E+01	5.38885E-01	3.49867E+01	5.47807E-01	8.12011E+01	2.39325E+00
J052007.77-055046.0 80.032375   -5.846111 1 1 1 1 1 1 1 1 1 2.26024E+03	2.08176E+01	1.95873E+03	1.80406E+01	8.13745E+02	2.39836E+01	5.01072E+02	1.24606E+01	3.31689E+02	7.33191E+00	1.49388E+02	3.16461E+00	8.05731E+01	1.63263E+00	4.51547E+01	7.07013E-01	1.01476E+02	2.80388E+00
J052104.79-102057.0 80.269958  -10.349167 1 1 1 1 1 1 1 1 1 3.75798E+02	1.66139E+01	4.40123E+02	1.13503E+01	3.76434E+02	1.00545E+01	2.77140E+02	5.61563E+00	1.87729E+02	3.80390E+00	9.37382E+01	1.98573E+00	5.41739E+01	9.97921E-01	3.14415E+01	6.08132E-01	3.85090E+01	1.63153E+00
J052252.94+005557.8 80.720583    0.932722 1 1 1 1 1 1 1 1 1 2.97958E+02	1.39959E+01	3.30502E+02	9.13211E+00	2.13446E+02	4.52160E+00	1.43847E+02	3.04722E+00	9.30530E+01	2.05692E+00	4.67646E+01	9.90650E-01	2.52226E+01	4.87849E-01	6.34312E+00	2.51216E-01	1.86536E+01	1.37445E+00
J052303.81-044043.7 80.765875   -4.678806 1 1 1 1 1 1 1 1 1 3.32778E+00	3.06500E-01	6.25136E+00	5.75771E-01	3.44579E+01	7.61685E-01	4.16006E+01	9.19574E-01	3.61352E+01	7.65480E-01	2.78174E+01	5.89278E-01	2.36478E+01	4.57389E-01	2.44739E+01	4.73367E-01	3.79457E+01	1.60767E+00
J052331.01-010423.6 80.879208   -1.073222 1 1 1 1 1 1 1 1 1 1.63439E+02	1.18921E+01	2.46362E+02	1.08916E+01	3.49694E+02	6.76368E+00	4.20630E+02	1.62714E+01	4.80320E+02	9.29021E+00	5.19343E+02	1.68701E+01	4.40926E+02	7.24169E+00	4.96024E+02	7.30968E+00	1.56878E+03	3.17878E+01
J052408.04+022746.9 81.033500    2.463028 1 1 1 1 1 1 1 1 1 4.35065E+02	1.84327E+01	4.57482E+02	1.13766E+01	3.21579E+02	7.10846E+00	3.28322E+02	1.02815E+01	4.60819E+02	1.23085E+01	6.48396E+02	2.34949E+01	6.45013E+02	1.23281E+01	5.95255E+02	8.22375E+00	2.02844E+03	3.36287E+01
