#Name, RA, DEC, MatchID, MatchRA, MatchDEC," Search Distance ("")", designation, ZooniverseID, glon, glat, w1mpro, w1sigmpro, w2mpro, w2sigmpro, w3mpro, w3sigmpro, w4mpro, w4sigmpro, j_m_2mass, j_msig_2mass, h_m_2mass, h_msig_2mass, k_m_2mass, k_msig_2mass, j_h, h_k, A_Vmag, A_B_V, A_Bmag, A_gMag, A_rMag, A_iMag, A_Verr, A_B_Verr, A_Berr, A_gErr, A_rErr, A_iErr, A_objid, A_dstArcSec, A_contamination, G_source_id, G_phot_g_mean_mag,,, G_parallax, G_parallax_error, G_pmra, G_pmra_error, G_pmdec, G_pmdec_error, G_objid, G_dstArcSec, G_contamination, P_gMeanPSFMag, P_gMeanPSFMagErr, P_iMeanPSFMag, P_iMeanPSFMagErr, P_rMeanPSFMag, P_rMeanPSFMagErr, P_yMeanPSFMag, P_yMeanPSFMagErr, P_zMeanPSFMag, P_zMeanPSFMagErr, P_nDetections, P_dstArcSec, P_contamination, T_id, T_pmRA, T_e_pmRA, T_pmDEC, T_e_pmDEC, T_PMflag, T_plx, T_e_plx, T_PARflag, T_dstArcSec, T_contamination, ZooniverseURL,,,,,,,,,,,,,,,,,,
#@string, ra, dec, int, float, float, float, string, string, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, float, string, float, int, string, float,,, float, float, float, float, float, float, string, float, int, float, float, float, float, float, float, float, float, float, float, int, float, int, string, float, float, float, float, string, float, float, string, float, int, string,,,,,,,,,,,,,,,,,,
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
Name,RA,DEC,MatchID,MatchRA,MatchDEC,dstArcSec,designation,ZooniverseID,glon,glat,w1mpro,w1sigmpro,w2mpro,w2sigmpro,w3mpro,w3sigmpro,w4mpro,w4sigmpro,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,j_h,h_k,A_Vmag,A_B_V,A_Bmag,A_gMag,A_rMag,A_iMag,A_Verr,A_B_Verr,A_Berr,A_gErr,A_rErr,A_iErr,A_objid,A_dstArcSec,A_contamination,G_source_id,G_phot_g_mean_mag,G_phot_g_mag_err,G_phot_g_mag_err_final,G_parallax,G_parallax_error,G_pmra,G_pmra_error,G_pmdec,G_pmdec_error,G_objid,G_dstArcSec,G_contamination,P_gMeanPSFMag,P_gMeanPSFMagErr,P_iMeanPSFMag,P_iMeanPSFMagErr,P_rMeanPSFMag,P_rMeanPSFMagErr,P_yMeanPSFMag,P_yMeanPSFMagErr,P_zMeanPSFMag,P_zMeanPSFMagErr,P_nDetections,P_dstArcSec,P_contamination,T_id,T_pmRA,T_e_pmRA,T_pmDEC,T_e_pmDEC,T_PMflag,T_plx,T_e_plx,T_PARflag,T_dstArcSec,T_contamination,ZooniverseURL,J_Bmag,J_Bmagerr,J_Vmag,J_Vmagerr,sdss_umag,sdss_uerr,sdss_gmag,sdss_gerr,sdss_rmag,sdss_rerr,sdss_imag,sdss_ierr,sdss_zmag,sdss_zerr,use_tycho,use_gaia,use_ps,use_sdss
AWI0005x9h,175.9034583,-80.48347222,353554,175.9034776,-80.4834727,0.011595709,J114336.83-802900.5,AWI0005x9h,300.0259263,-17.996559,6.069,0.052,6.02,0.023,6.008,0.016,5.501,0.031,6.194,0.019,6.174,0.04,6.116,0.023,0.02,0.058,99.999,99.999,99.999,99.999,99.999,99.999,9.999,9.999,9.999,9.999,9.999,9.999,35258612,1.520141872,0,5.20E+18,6.565755803,0.000619705,0.010458682,5.310246739,0.350823884,-31.80258294,0.02662216,-4.639529831,0.026931892,5.20E+18,0.217103833,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,356817437,-31.8026,0.0266222,-4.63953,0.0269319,tgas,5.31025,0.350824,tgas,0.234630689,0,https://talk.diskdetective.org/#/subjects/AWI0005x9h,6.67,0.01,6.61,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0002dny,176.0057917,-55.39083333,84958,176.0058263,-55.3908535,0.101417684,J114401.39-552327.0,AWI0002dny,293.3969508,6.2280041,8.34,0.022,8.369,0.02,8.257,0.019,7.307,0.083,8.434,0.029,8.393,0.027,8.392,0.031,0.041,0.001,99.999,99.999,99.999,10.417,99.999,99.999,9.999,9.999,9.999,0,9.999,9.999,28232355,0.019851665,0,5.34E+18,8.813832016,0.00360385,0.011044806,5.117520911,0.281020183,-30.86760674,0.568469423,0.373188131,0.530025549,5.34E+18,0.187269113,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,267286649,-30.8676,0.568469,0.373188,0.530026,tgas,5.11752,0.28102,tgas,0.17662993,0,https://talk.diskdetective.org/#/subjects/AWI0002dny,9.049,0.026,8.873,0.014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI00056ck,183.7346667,-47.9485,270795,183.7346713,-47.9485166,0.060795365,J121456.32-475654.6,AWI00056ck,296.6337073,14.4764504,7.377,0.027,7.404,0.019,7.273,0.016,5.828,0.037,7.527,0.024,7.482,0.038,7.416,0.023,0.045,0.066,99.999,99.999,99.999,99.999,99.999,99.999,9.999,9.999,9.999,9.999,9.999,9.999,23135079,0.064455695,0,6.13E+18,8.036247031,0.001184404,0.010507274,8.534776748,0.352270423,-35.50413997,0.044359075,-13.47945959,0.035465735,6.13E+18,0.187247276,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22316553,-35.5041,0.0443591,-13.4795,0.0354657,tgas,8.53478,0.35227,tgas,0.452752416,0,https://talk.diskdetective.org/#/subjects/AWI00056ck,8.385,0.022,8.097,0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI00056i5,200.1115417,-49.22372222,221511,200.1115802,-49.2237324,0.097727531,J132026.77-491325.4,AWI00056i5,307.7931774,13.3740819,7.312,0.027,7.336,0.019,7.251,0.016,6.359,0.045,7.477,0.034,7.395,0.042,7.342,0.029,0.082,0.053,99.999,99.999,99.999,10.041,99.999,99.999,9.999,9.999,9.999,0.023,9.999,9.999,23302105,0.103044579,0,6.08E+18,7.911193835,0.002292142,0.010688962,8.588270154,0.267595301,-32.71830765,0.056381996,-20.52052345,0.043822918,6.08E+18,0.186269652,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,245431214,-32.7183,0.056382,-20.5205,0.0438229,tgas,8.58827,0.267595,tgas,0.333295289,0,https://talk.diskdetective.org/#/subjects/AWI00056i5,8.191,0.023,7.948,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0000wqx,200.5737917,62.56052778,268737,200.5738324,62.560533,0.070139857,J132217.71+623337.9,AWI0000wqx,116.8614128,54.2026107,8.67,0.023,8.606,0.02,6.671,0.015,5.082,0.026,9.393,0.021,8.867,0.028,8.756,0.024,0.526,0.111,11.131,1.049,12.179,11.656,10.951,10.487,0.046,0.052,0.025,0.105,0.123,0.185,58616884,0.033615603,0,1.66E+18,10.75311493,0.000942223,0.010482737,0.738805885,0.537395337,-13.6942015,1.021870333,-16.00780546,0.659167001,1.66E+18,0.060678188,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,0.03987983,37,289522129,-13.6942,1.02187,-16.0078,0.659167,tgas,0.738806,0.537395,tgas,0.135753594,0,,12.299,0.183,11.241,0.085,15.018,0.007,11.644,0.001,10.889,0.00049,10.603,0.00049,10.946,0.002,TRUE,FALSE,FALSE,FALSE
AWI0005f32,207.28825,-54.22841667,303481,207.2882503,-54.2284364,0.071042805,J134909.18-541342.3,AWI0005f32,311.3838771,7.6935407,7.561,0.025,7.582,0.02,7.535,0.017,6.959,0.071,7.938,0.024,7.713,0.042,7.631,0.023,0.225,0.082,8.943,0.921,9.864,10.005,8.823,99.999,0,0.45,0.45,0.85,0,9.999,25251746,0.165342727,0,6.07E+18,8.744331309,0.001106632,0.010498792,7.127654329,0.271688577,-25.64765853,0.062907462,-19.22124929,0.063715315,6.07E+18,0.239310876,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,207786920,-25.6477,0.0629075,-19.2212,0.0637153,tgas,7.12765,0.271689,tgas,0.372838551,0,https://talk.diskdetective.org/#/subjects/AWI0005f32,9.403,0.026,8.894,0.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0005f42,208.3820833,-52.50136111,332931,208.3821207,-52.5013823,0.111911967,J135331.70-523004.9,AWI0005f42,312.4316987,9.2214275,7.875,0.022,7.905,0.02,7.876,0.019,7.28,0.074,8.01,0.018,7.998,0.024,7.953,0.024,0.012,0.045,99.999,99.999,99.999,99.999,99.999,99.999,9.999,9.999,9.999,9.999,9.999,9.999,24801949,0.218688173,0,6.07E+18,8.255358898,0.001323987,0.010523922,4.435699934,0.394370196,-32.59918993,0.036744177,-10.29179482,0.0398372,6.07E+18,0.104102209,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,241695362,-32.5992,0.0367442,-10.2918,0.0398372,tgas,4.4357,0.39437,tgas,0.615114265,0,https://talk.diskdetective.org/#/subjects/AWI0005f42,8.347,0.022,8.268,0.012,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0005f4c,208.8285,-53.52855556,292797,208.8285309,-53.5285784,0.105525988,J135518.84-533142.8,AWI0005f4c,312.4412649,8.1597525,7.592,0.025,7.543,0.02,6.166,0.016,4.161,0.023,7.728,0.023,7.678,0.018,7.701,0.023,0.05,-0.023,8.117,0.261,8.379,8.17,8.171,8.326,0,0,0,0,0,0,25253777,0.056702818,0,6.07E+18,8.191019326,0.005610074,0.011852128,7.355389472,0.285226893,-24.54285069,0.426446077,-19.87247263,0.375548398,6.07E+18,0.160422089,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,241755717,-24.5429,0.426446,-19.8725,0.375548,tgas,7.35539,0.285227,tgas,0.427827642,1,https://talk.diskdetective.org/#/subjects/AWI0005f4c,8.4,0.021,8.159,0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0005f5v,210.974125,-53.77452778,290241,210.9741603,-53.774538,0.083631401,J140353.79-534628.3,AWI0005f5v,313.614355,7.5876702,7.286,0.029,7.31,0.02,7.302,0.017,6.029,0.046,7.481,0.018,7.381,0.033,7.314,0.017,0.1,0.067,7.979,0.215,8.195,8.038,8.042,8.18,0,0,0,0,0,0,25269534,0.154368976,0,5.90E+18,7.931553883,0.000847165,0.010474621,6.83098634,0.462561973,-26.03637073,0.324818939,-20.50028482,0.291717837,5.90E+18,0.154974558,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,312512588,-26.0364,0.324819,-20.5003,0.291718,tgas,6.83099,0.462562,tgas,0.254265212,0,https://talk.diskdetective.org/#/subjects/AWI0005f5v,8.236,0.021,7.969,0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0000us7,216.0405833,58.30730556,283666,216.0406216,58.3073245,0.099444645,J142409.74+581826.3,AWI0000us7,101.871723,54.8656906,7.699,0.025,7.484,0.02,6.955,0.016,6.461,0.052,8.835,0.026,8.058,0.029,7.817,0.021,0.777,0.241,12.286,1.807,14.093,13.135,11.774,10.893,0.035,0.079,0.071,0.051,0.02,0.007,57363026,0.039807736,0,1.61E+18,11.19233226,0.022376543,0.0246923,-0.409325559,0.559448133,-0.249021645,0.873026698,-5.569753428,1.915476522,1.61E+18,0.097611587,0,13.0078,0.001,10.8594,0.044567,10.9623,0.018265,11.9068,0.000551,10.8554,0.115153,42,0.654509391,37,459245003,-0.249022,0.873027,-5.56975,1.91548,tgas,NaN,NaN,,0.0471262,0,,13.771,0.915,12.254,0.871,16.192,0.009,12.705,0.001,11.028,0.001,10.422,0.00049,10.549,0.001,TRUE,FALSE,FALSE,FALSE
AWI0005av7,219.9345,-40.36841667,271078,219.9345142,-40.368433,0.070529382,J143944.28-402206.3,AWI0005av7,324.3120788,17.9645336,7.857,0.023,7.862,0.02,7.799,0.02,7.1,0.098,8.174,0.027,8,0.046,7.899,0.024,0.174,0.101,9.023,0.435,9.458,9.644,8.972,8.959,0.115,0.115,0.004,0.57,0.049,0.043,20963780,0.110998606,0,6.10E+18,8.909348666,0.001012734,0.01048931,7.046896892,0.66598474,-23.56078184,0.509634548,-21.82721913,0.354944156,6.10E+18,0.159321997,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,159372538,-23.5608,0.509635,-21.8272,0.354944,tgas,7.0469,0.665985,tgas,0.377343543,0,https://talk.diskdetective.org/#/subjects/AWI0005av7,9.474,0.028,9.031,0.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0000w9x,220.8043333,1.824638889,304720,220.8043586,1.8246617,0.122511338,J144313.04+014928.7,AWI0000w9x,354.3044428,53.1621053,7.233,0.029,7.258,0.02,7.168,0.017,6.416,0.051,7.26,0.024,7.298,0.047,7.252,0.021,-0.038,0.046,99.999,99.999,99.999,99.999,99.999,99.999,9.999,9.999,9.999,9.999,9.999,9.999,36867789,0.523403554,0,3.66E+18,7.342257277,0.000727993,0.010465657,5.642722524,0.373624567,-34.39116687,0.042917544,-19.46075768,0.034214479,3.66E+18,0.142797867,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,0.142623001,79,272244266,-34.3912,0.0429175,-19.4608,0.0342145,tgas,5.64272,0.373625,tgas,0.390887897,0,https://talk.diskdetective.org/#/subjects/AWI0000w9x,7.339,0.02,7.326,0.011,8.468,0.00049,33.043,0.246,11.728,0.006,11.281,0.006,8.353,0.001,TRUE,FALSE,FALSE,FALSE
AWI0005cyr,221.2442917,-28.04775,279041,221.2443211,-28.0477579,0.097744602,J144458.63-280251.9,AWI0005cyr,331.4382624,28.4652189,6.659,0.039,6.718,0.019,6.642,0.017,6.204,0.051,7.139,0.02,6.832,0.036,6.725,0.02,0.307,0.107,8.431,0.725,9.157,9.468,8.294,8.146,0,0,0,0.985,0,0,12713100,0.183289814,0,6.22E+18,8.285419276,0.002043986,0.010638509,6.239282963,0.481909391,-34.3058363,0.097183296,25.89772126,0.055973593,6.22E+18,0.24566705,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,0.245480177,61,77094,-34.3058,0.0971833,25.8977,0.0559736,tgas,6.23928,0.481909,tgas,0.293475841,0,https://talk.diskdetective.org/#/subjects/AWI0005cyr,9.18,0.026,8.501,0.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0000vag,224.5844167,15.04147222,286801,224.5844542,15.0414935,0.151312067,J145820.26+150229.3,AWI0000vag,17.1428547,58.1473235,6.187,0.048,6.156,0.022,5.924,0.014,5.634,0.038,7.433,0.02,6.572,0.02,6.372,0.02,0.861,0.2,10.596,1.756,12.352,11.499,10.158,99.999,0.152,0.257,0.207,0.204,0.082,9.999,43750833,0.206454678,0,1.19E+18,9.550427806,0.01087241,0.015073463,NaN,NaN,NaN,NaN,NaN,NaN,1.19E+18,0.150294651,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40,0.150211799,55,119707544,-7,2.2,-3.3,2.2,tycho2,NaN,NaN,,0.16582473,0,https://talk.diskdetective.org/#/subjects/AWI0000vag,NaN,NaN,NaN,NaN,15.605,0.007,11.805,0.001,10.326,0.00049,9.461,0.00049,9.249,0.001,FALSE,TRUE,FALSE,FALSE
AWI0000uji,227.948625,10.21661111,299232,227.9486476,10.2166156,0.081684431,J151147.67+101259.8,AWI0000uji,12.6258491,52.8988394,6.734,0.039,6.773,0.021,6.716,0.016,6.279,0.055,6.799,0.018,6.792,0.044,6.793,0.021,0.007,-0.001,99.999,99.999,99.999,99.999,99.999,99.999,9.999,9.999,9.999,9.999,9.999,9.999,41167778,0.904289383,0,1.17E+18,6.906977696,0.000743887,0.010466774,8.574962443,0.426329445,-35.69160403,0.042804899,21.67682309,0.031129904,1.17E+18,0.22332234,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0.223124183,72,443719372,-35.6916,0.0428049,21.6768,0.0311299,tgas,8.57496,0.426329,tgas,0.458715208,0,https://talk.diskdetective.org/#/subjects/AWI0000uji,6.923,0.021,6.875,0.012,8.506,0.00049,10.536,0.006,10.218,0.005,9.714,0.005,8.961,0.001,TRUE,FALSE,FALSE,FALSE
AWI0000qxd,231.3631667,28.82072222,308291,231.3631928,28.8207458,0.118316298,J152527.16+284914.6,AWI0000qxd,44.9781572,56.101013,8.586,0.023,8.659,0.021,7.805,0.018,7.57,0.091,9.344,0.018,8.818,0.017,8.708,0.021,0.526,0.11,11.111,1.058,12.17,11.571,10.823,10.513,0.056,0.068,0.039,0,0.065,0.104,47909775,0.063858623,0,1.27E+18,10.75049523,0.000649017,0.01046046,0.568186743,0.21891259,-3.153835361,0.977755914,1.099845532,1.06394976,1.27E+18,0.012254199,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,32,1.170536247,46,237093725,-3.15384,0.977756,1.09985,1.06395,tgas,0.568187,0.218913,tgas,0.08656086,0,,12.078,0.141,11.122,0.071,16.613,0.021,11.78,0.001,10.839,0.001,10.544,0.001,11.188,0.003,TRUE,FALSE,FALSE,FALSE
AWI0000v1z,232.4754583,23.81711111,269483,232.4754855,23.817116,0.091185893,J152954.11+234901.6,AWI0000v1z,36.6635531,54.2269594,7.056,0.033,7.084,0.02,7.078,0.016,6.683,0.066,7.124,0.024,7.098,0.021,7.088,0.02,0.026,0.01,99.999,99.999,99.999,99.999,99.999,99.999,9.999,9.999,9.999,9.999,9.999,9.999,45561110,0.252948736,0,1.22E+18,7.555461131,0.000270106,0.0104438,8.80862732,0.297375645,-25.36040334,0.037182918,-13.37106712,0.038534622,1.22E+18,0.218194134,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,0.311561212,61,345587264,-25.3604,0.0371829,-13.3711,0.0385346,tgas,8.80863,0.297376,tgas,0.311561212,0,,7.784,0.021,7.585,0.011,8.997,0.00049,7.843,0.00049,11.601,0.004,11.03,0.006,13.511,0.034,TRUE,FALSE,FALSE,FALSE
AWI0000t35,233.7342917,33.86255556,272824,233.7342978,33.8625768,0.078647009,J153456.23+335145.2,AWI0000t35,54.0242468,54.378614,8.88,0.023,8.893,0.02,8.121,0.018,7.4,0.1,10.072,0.021,9.24,0.022,9.02,0.017,0.832,0.22,12.957,1.715,14.671,13.746,12.364,11.701,0.017,0.057,0.054,0.025,0.045,0.025,48582153,0.798204287,0,1.37E+18,12.13611109,0.003001471,0.010863187,NaN,NaN,NaN,NaN,NaN,NaN,1.37E+18,0.07946919,0,13.6152,0.002794,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,82,0.126348259,34,16890022,-4.3,1.9,5.3,3.2,ucac4,NaN,NaN,,0.007179542,0,https://talk.diskdetective.org/#/subjects/AWI0000t35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,FALSE,FALSE,FALSE
AWI0000tpu,234.3177917,33.30955556,261853,234.3177962,33.3095596,0.019950254,J153716.27+331834.4,AWI0000tpu,53.0935596,53.8838944,9.246,0.023,9.261,0.02,8.207,0.018,7.592,0.101,9.999,0.021,9.472,0.019,9.353,0.018,0.527,0.119,11.868,0.974,12.842,12.305,11.536,11.176,0.04,0.07,0.057,0.051,0.062,0.068,48582407,0.045080179,0,1.37E+18,11.48712772,0.002957028,0.010850991,0.323227677,0.230811175,-5.388613114,0.623425615,-2.090841936,1.013252266,1.37E+18,0.032070212,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,72,0.411393513,61,16960563,-5.38861,0.623426,-2.09084,1.01325,tgas,0.323228,0.230811,tgas,0.100440889,0,,12.822,0.279,11.805,0.146,15.426,0.008,12.415,0.001,11.645,0.001,11.302,0.001,13.661,0.017,TRUE,FALSE,FALSE,FALSE
AWI00005x2,234.7942083,-15.77755556,281896,234.7942468,-15.777579,0.157741268,J153910.61-154639.2,AWI00005x2,351.4594653,30.8732773,10.077,0.023,9.745,0.019,7.129,0.018,4.999,0.03,11.255,0.024,10.597,0.027,10.136,0.021,0.658,0.461,13.566,1.21,14.776,14.165,13.16,12.754,0.04,0.062,0.047,0.047,0.031,0.036,8438406,0.09828551,0,6.26E+18,13.01643005,0.004719833,0.01145761,NaN,NaN,NaN,NaN,NaN,NaN,6.26E+18,0.046224286,0,14.0904,0.014136,NaN,NaN,13.1998,0.001,12.4127,0.018106,NaN,NaN,77,0.02345837,19,347985611,-4,3.4,-0.9,3.7,ucac4,NaN,NaN,,0.166270894,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,FALSE,FALSE,FALSE
AWI0000tz1,235.1258333,37.01697222,304814,235.1258586,37.0169731,0.072696381,J154030.20+370101.1,AWI0000tz1,59.3152295,53.1684835,7.123,0.03,7.167,0.02,7.124,0.016,6.382,0.048,7.109,0.023,7.133,0.038,7.144,0.024,-0.024,-0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,1.38E+18,7.192217765,0.000455133,0.010450222,5.912114107,0.279191024,-14.93667389,0.030631025,-6.031380316,0.033904547,1.38E+18,0.070681396,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11,0.070530362,88,321542859,-14.9367,0.030631,-6.03138,0.0339045,tgas,5.91211,0.279191,tgas,0.366268277,0,,7.173,0.019,7.165,0.01,8.371,0.00049,7.214,0.00049,10.876,0.006,10.517,0.007,8.489,0.001,TRUE,FALSE,FALSE,FALSE
AWI0000tjx,236.7905417,30.56555556,273297,236.7905821,30.5655663,0.131167011,J154709.73+303356.0,AWI0005dyy,48.8009572,51.6066221,7.891,0.022,7.938,0.02,7.942,0.017,7.228,0.078,7.852,0.018,7.904,0.036,7.916,0.027,-0.052,-0.012,99.999,99.999,99.999,99.999,99.999,99.999,9.999,9.999,9.999,9.999,9.999,9.999,48203027,0.072753546,0,1.37E+18,7.826826544,0.001258097,0.010515836,NaN,NaN,NaN,NaN,NaN,NaN,1.37E+18,0.084183774,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10,0.084115896,56,444065502,-11.4,1.4,-23.1,1.5,tycho2,2.57,0.85,hip,0.175780041,0,,7.737,0.019,7.783,0.01,9.03,0.001,11.606,0.009,11.596,0.01,8.16,0.001,9.748,0.002,TRUE,FALSE,FALSE,FALSE
AWI0000tsh,237.5385833,40.63986111,259736,237.5386229,40.6398628,0.108256958,J155009.26+403823.5,AWI0000tsh,64.948779,51.0038104,7.425,0.027,7.541,0.02,7.286,0.017,7.031,0.061,8.526,0.03,7.708,0.026,7.499,0.027,0.818,0.209,11.521,1.62,13.141,12.283,10.941,10.312,0.041,0.049,0.028,0.009,0.05,0.111,51630227,0.755087597,0,1.38E+18,10.7041811,0.003476779,0.011003999,NaN,NaN,NaN,NaN,NaN,NaN,1.38E+18,0.070051956,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55,0.058088405,30,29267429,-3.1,0.8,-4.8,1.1,ucac4,NaN,NaN,,0.141232749,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,TRUE,FALSE,FALSE
AWI00004c1,243.1729583,5.694666667,257757,243.1729862,5.6946891,0.128402447,J161241.51+054140.8,AWI00004c1,18.1936835,37.6456622,8.364,0.022,8.345,0.02,7.815,0.02,7.246,0.107,9.697,0.021,8.789,0.024,8.473,0.021,0.908,0.316,15.074,1.489,16.563,15.722,14.289,12.25,0.356,0.385,0.147,0.134,0.146,0.121,38217770,0.213184323,0,4.44E+18,12.80974522,0.005489069,0.011795333,NaN,NaN,NaN,NaN,NaN,NaN,4.44E+18,0.043000788,0,15.7108,0.023287,NaN,NaN,14.3269,0.044355,NaN,NaN,NaN,NaN,77,0.013160992,48,462311709,0.7,3,-1.3,3.1,ucac4,NaN,NaN,,0.085576402,0,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,FALSE,TRUE,FALSE,FALSE
AWI0005b4j,244.5355833,-22.70519444,257615,244.5355911,-22.7052222,0.103195421,J161808.54-224218.7,AWI0005b4j,353.0669245,19.4578503,8.036,0.023,7.961,0.02,7.244,0.019,6.633,0.079,8.529,0.024,8.28,0.047,8.131,0.024,0.249,0.149,99.999,99.999,10.302,10.372,99.999,99.999,9.999,9.999,-0.001,0.401,9.999,9.999,11484889,0.292495218,0,6.05E+18,9.570050564,0.000430937,0.010449196,1.989273824,0.346189649,-5.544460202,1.112795047,-5.095717857,0.487604978,6.05E+18,0.095118357,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,29,0.072781399,29,49747905,-5.54446,1.11279,-5.09572,0.487605,tgas,1.98927,0.34619,tgas,0.072781399,0,https://talk.diskdetective.org/#/subjects/AWI0005b4j,10.363,0.051,9.791,0.031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
AWI0005b52,245.165,-26.57458333,285309,245.1650039,-26.5746013,0.065887582,J162039.60-263428.5,AWI0005b52,350.4746389,16.4216131,9.786,0.023,9.675,0.019,9.502,0.05,6.353,0.07,10.941,0.027,10.161,0.024,9.921,0.025,0.78,0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,6.05E+18,13.66307019,0.001788855,0.01059245,NaN,NaN,NaN,NaN,NaN,NaN,6.05E+18,0.103072516,1,NaN,NaN,NaN,NaN,14.3945,0.002596,12.3143,0.002635,NaN,NaN,60,0.099670733,19,457961572,-8.5,1.9,-19.8,2,ucac4,NaN,NaN,,0.131574889,0,https://talk.diskdetective.org/#/subjects/AWI0005b52,15.7,0.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TRUE,FALSE,FALSE,FALSE
